paidwork,lwage,men,malay,chinese,indian,age,agesq,gexpr,gexprsq,yprim,ysec,fail,urban,unearn,househ,amtland,unearnx
0,0,1,1,0,0,65,42.25,53,28.09,6,0,0,1,.050000001,.55000001,0,0
1,1.6856271,1,0,1,0,39,15.21,22,4.8400002,6,5,1,1,0,.55000001,.80000001,0
0,0,1,0,1,0,60,36,51,26.01,3,0,0,1,0,.55000001,0,0
1,.9373104,1,1,0,0,41,16.809999,29,8.4099998,6,0,0,1,0,.55000001,0,1
1,1.3123312,1,0,1,0,36,12.96,24,5.7600002,6,0,0,1,0,0,0,1
0,0,1,0,1,0,61,37.209999,55,30.25,0,0,0,1,.56400001,0,0,0
1,1.5349668,1,0,1,0,43,18.49,26,6.7600002,6,5,0,1,.23999999,0,0,0
0,0,1,0,1,0,40,16,28,7.8400002,6,0,0,1,0,0,0,1
0,0,1,0,1,0,44,19.360001,35,12.25,3,0,0,1,0,0,0,1
0,0,1,0,1,0,21,4.4099998,3,.090000004,6,6,0,1,0,0,0,1
0,0,1,0,1,0,17,2.8900001,1,.0099999998,6,4,0,1,0,0,0,1
0,0,1,0,1,0,36,12.96,24,5.7600002,6,0,0,1,0,0,0,1
1,.5977264,1,1,0,0,34,11.56,19,3.6099999,6,3,0,1,0,.55000001,.050000001,0
0,0,1,1,0,0,47,22.09,35,12.25,6,0,0,1,0,.55000001,.050000001,0
0,0,1,0,1,0,41,16.809999,26,6.7600002,6,3,0,1,0,.55000001,0,1
1,1.7795377,1,0,0,1,51,26.01,34,11.56,6,5,0,1,0,.55000001,0,1
1,.64277357,1,0,0,1,21,4.4099998,4,.16,6,5,0,1,0,.55000001,0,1
0,0,1,0,0,1,17,2.8900001,1,.0099999998,6,4,0,1,0,.55000001,0,1
0,0,1,0,0,1,20,4,3,.090000004,6,5,0,1,0,.55000001,0,1
0,0,1,0,1,0,30,9,18,3.24,6,0,0,1,0,.55000001,0,1
1,.97697568,1,1,0,0,40,16,23,5.29,6,5,0,1,.0124,.55000001,.30000001,0
0,0,1,1,0,0,59,34.810001,48,23.040001,5,0,0,1,0,.55000001,0,0
1,.70909625,1,0,0,1,39,15.21,27,7.29,6,0,0,1,0,0,0,0
1,.89925981,1,1,0,0,32,10.24,17,2.8900001,6,3,0,1,0,0,0,0
1,.904405,1,1,0,0,46,21.16,34,11.56,6,0,0,1,0,0,0,1
0,0,1,1,0,0,18,3.24,1,.0099999998,6,5,0,1,0,0,0,1
0,0,1,1,0,0,15,2.25,0,0,6,3,0,1,0,0,0,1
0,0,1,0,1,0,47,22.09,41,16.809999,0,0,0,0,.61799997,.25,.89999998,0
0,0,1,0,1,0,20,4,3,.090000004,6,5,0,0,.61799997,.25,.89999998,0
0,0,1,0,1,0,18,3.24,3,.090000004,6,3,1,0,.61799997,.25,.89999998,0
1,-.0038535693,1,0,1,0,15,2.25,1,.0099999998,6,2,0,0,.61799997,.25,.89999998,0
0,0,1,0,1,0,52,27.040001,43,18.49,3,0,0,0,0,.25,0,1
0,0,1,0,1,0,19,3.6099999,0,0,6,7,1,0,0,.25,0,1
0,0,1,0,1,0,15,2.25,1,.0099999998,6,2,0,0,0,.25,0,1
1,.45567876,1,1,0,0,48,23.040001,37,13.69,5,0,0,0,.0034,0,0,0
1,.53653085,1,0,0,1,48,23.040001,36,12.96,6,0,0,0,0,0,0,1
1,.50124139,1,0,1,0,24,5.7600002,12,1.4400001,6,0,0,0,0,0,0,1
1,.25121921,1,1,0,0,27,7.29,15,2.25,6,0,0,0,0,0,0,1
0,0,1,1,0,0,61,37.209999,55,30.25,0,0,0,0,.043200001,.40000001,.80000001,0
0,0,1,1,0,0,31,9.6099997,19,3.6099999,6,0,0,0,.0012000001,.40000001,.5,0
0,0,1,0,1,0,40,16,28,7.8400002,6,0,0,0,0,.40000001,0,1
1,1.2125417,1,0,1,0,45,20.25,35,12.25,4,0,0,0,0,0,0,1
1,.21928999,1,0,1,0,20,4,3,.090000004,6,5,1,0,0,0,0,1
0,0,1,0,1,0,15,2.25,1,.0099999998,6,2,0,0,0,0,0,1
1,.91775632,1,1,0,0,34,11.56,22,4.8400002,6,0,0,0,.017000001,0,.2,0
1,-.29153565,1,1,0,0,50,25,42,17.639999,2,0,0,0,0,.38499999,.1,0
1,1.0947587,1,1,0,0,17,2.8900001,2,.039999999,6,3,0,0,0,.38499999,.1,0
0,0,1,0,1,0,41,16.809999,30,9,5,0,0,1,0,0,0,0
0,0,1,0,0,1,17,2.8900001,1,.0099999998,6,4,0,1,0,.30000001,.80000001,0
0,0,1,0,0,1,29,8.4099998,12,1.4400001,6,5,1,1,0,.30000001,.80000001,0
1,.97697568,1,0,0,1,26,6.7600002,12,1.4400001,6,2,0,1,0,.30000001,.80000001,0
0,0,1,0,1,0,46,21.16,40,16,0,0,0,1,0,0,0,0
0,0,1,0,1,0,20,4,10,1,4,0,0,1,0,0,0,0
0,0,1,0,1,0,18,3.24,4,.16,6,2,0,1,0,0,0,0
0,0,1,0,1,0,19,3.6099999,4,.16,6,3,1,1,0,0,0,0
0,0,1,0,1,0,23,5.29,8,.63999999,6,3,1,1,0,0,0,0
0,0,1,0,1,0,58,33.639999,48,23.040001,4,0,0,1,.72000003,.30000001,.60000002,0
1,.81077349,1,0,1,0,17,2.8900001,3,.090000004,6,2,0,1,.72000003,.30000001,.60000002,0
1,-.92014432,1,0,1,0,16,2.5599999,2,.039999999,6,2,0,1,.72000003,.30000001,.60000002,0
1,.99247986,1,0,1,0,24,5.7600002,9,.81,6,3,1,1,.72000003,.30000001,.60000002,0
1,-.24501562,1,0,1,0,19,3.6099999,6,.36000001,6,1,0,1,.72000003,.30000001,.60000002,0
0,0,1,1,0,0,61,37.209999,51,26.01,4,0,0,1,0,.30000001,.69999999,0
1,1.5255417,1,0,0,1,27,7.29,17,2.8900001,4,0,0,1,0,0,0,1
1,.68929362,1,0,0,1,18,3.24,3,.090000004,6,3,1,1,0,0,0,1
0,0,1,1,0,0,25,6.25,13,1.6900001,6,0,0,1,0,0,0,1
0,0,1,0,0,1,57,32.490002,51,26.01,0,0,0,0,0,.44999999,0,1
1,-.22699712,1,0,0,1,24,5.7600002,18,3.24,0,0,0,0,0,.44999999,0,1
0,0,1,0,0,1,32,10.24,26,6.7600002,0,0,0,0,0,.44999999,0,1
0,0,1,0,0,1,30,9,24,5.7600002,0,0,0,0,0,.44999999,0,1
0,0,1,0,0,1,18,3.24,12,1.4400001,0,0,0,0,0,.44999999,0,1
1,.54344171,1,0,0,1,35,12.25,23,5.29,6,0,0,0,0,0,0,0
1,.28561261,1,0,0,1,32,10.24,20,4,6,0,0,0,0,0,0,1
1,.91243714,1,1,0,0,48,23.040001,39,15.21,3,0,0,0,0,.44999999,.5,0
1,1.0947587,1,1,0,0,23,5.29,8,.63999999,6,3,0,0,0,.44999999,.5,0
1,.21928999,1,1,0,0,21,4.4099998,6,.36000001,6,3,0,0,0,.44999999,.5,0
0,0,1,1,0,0,47,22.09,35,12.25,6,0,0,0,0,.44999999,.5,0
0,0,1,1,0,0,15,2.25,1,.0099999998,6,2,0,0,0,.44999999,.5,0
1,.65292597,1,0,0,1,32,10.24,20,4,6,0,0,0,0,.40000001,0,0
1,1.5929332,1,1,0,0,32,10.24,13,1.6900001,6,7,0,0,.028000001,.40000001,.1,0
1,1.3236003,1,0,1,0,40,16,28,7.8400002,6,0,0,0,0,.40000001,0,1
1,.40161154,1,0,0,1,47,22.09,35,12.25,6,0,0,0,.050000001,.40000001,.60000002,0
0,0,1,0,1,0,48,23.040001,36,12.96,6,0,0,0,0,.25,0,1
0,0,1,0,1,0,15,2.25,2,.039999999,6,1,0,0,0,.25,0,1
0,0,1,0,0,1,41,16.809999,29,8.4099998,6,0,0,0,0,0,1,0
1,.78460377,1,1,0,0,28,7.8400002,11,1.21,6,5,0,0,0,0,0,0
1,.024317307,1,0,0,1,31,9.6099997,21,4.4099998,4,0,0,0,0,0,0,0
1,1.7625881,1,0,0,1,27,7.29,7,.49000001,6,8,0,0,0,0,0,1
1,.35282138,1,0,1,0,22,4.8400002,5,.25,6,5,1,0,0,0,0,1
0,0,1,0,0,1,32,10.24,17,2.8900001,6,3,1,0,0,.25,0,1
0,0,1,0,0,1,28,7.8400002,11,1.21,6,5,1,0,0,.25,0,1
0,0,1,0,0,1,26,6.7600002,14,1.96,6,0,0,0,0,.25,0,1
0,0,1,0,0,1,17,2.8900001,2,.039999999,6,3,1,0,0,.25,0,1
0,0,1,0,0,1,29,8.4099998,12,1.4400001,6,5,0,0,0,.25,0,1
1,2.0562048,1,0,1,0,39,15.21,22,4.8400002,6,5,0,0,.029999999,0,0,0
1,.92460769,1,0,0,1,33,10.89,18,3.24,6,3,1,0,0,0,0,1
1,.43593627,1,0,0,1,58,33.639999,46,21.16,6,0,0,0,0,0,0,1
0,0,1,0,0,1,16,2.5599999,2,.039999999,6,2,0,0,0,0,0,1
1,.59924734,1,0,0,1,39,15.21,28,7.8400002,5,0,0,0,0,0,0,1
1,.8377136,1,0,0,1,41,16.809999,31,9.6099997,4,0,0,0,0,0,0,1
1,2.8159006,1,1,0,0,33,10.89,10,1,6,11,0,0,.17,0,.27000001,0
1,1.6609462,1,1,0,0,45,20.25,28,7.8400002,6,5,0,0,0,.47142857,.27000001,0
0,0,1,1,0,0,17,2.8900001,1,.0099999998,6,4,0,0,0,.47142857,.27000001,0
1,1.7008945,1,1,0,0,48,23.040001,31,9.6099997,6,5,0,0,0,.47142857,0,1
0,0,1,1,0,0,17,2.8900001,1,.0099999998,6,4,0,0,0,.47142857,0,1
0,0,1,1,0,0,16,2.5599999,1,.0099999998,6,3,1,0,0,.47142857,0,1
1,1.0434654,1,1,0,0,35,12.25,18,3.24,6,5,0,0,.050000001,.47142857,.14,0
1,1.7008945,1,1,0,0,42,17.639999,25,6.25,6,5,0,0,.0020000001,.47142857,.40000001,0
1,1.7879059,1,1,0,0,38,14.44,21,4.4099998,6,5,0,0,0,0,0,1
1,1.4132124,1,1,0,0,31,9.6099997,11,1.21,6,8,0,0,0,0,0,0
0,0,1,1,0,0,40,16,20,4,6,8,0,0,4,0,0,0
0,0,1,1,0,0,51,26.01,39,15.21,6,0,0,0,0,.47142857,.41999999,0
1,-.15800425,1,1,0,0,24,5.7600002,7,.49000001,6,5,0,0,0,.47142857,.41999999,0
0,0,1,1,0,0,22,4.8400002,3,.090000004,6,7,1,0,0,.47142857,.41999999,0
1,1.6302769,1,1,0,0,42,17.639999,27,7.29,6,3,0,0,.00050000002,0,0,0
0,0,1,1,0,0,65,42.25,56,31.360001,3,0,0,0,0,.47142857,0,0
1,1.0434654,1,1,0,0,32,10.24,15,2.25,6,5,0,1,0,0,0,1
0,0,1,1,0,0,16,2.5599999,1,.0099999998,6,3,0,1,0,.30000001,0,0
1,.79590333,1,1,0,0,45,20.25,33,10.89,6,0,0,0,0,0,0,1
0,0,1,1,0,0,19,3.6099999,2,.039999999,6,5,0,0,0,0,0,1
1,.8860932,1,1,0,0,44,19.360001,31,9.6099997,6,1,0,0,0,.60000002,0,1
0,0,1,1,0,0,43,18.49,28,7.8400002,6,3,0,0,0,.60000002,0,0
1,.95288092,1,1,0,0,45,20.25,33,10.89,6,0,0,0,.30000001,.60000002,.20999999,0
1,.40161154,1,1,0,0,17,2.8900001,2,.039999999,6,3,1,0,.30000001,.60000002,.20999999,0
1,.87161517,1,1,0,0,50,25,38,14.44,6,0,0,0,0,.60000002,0,1
1,.85708708,1,1,0,0,23,5.29,10,1,6,1,0,0,0,.60000002,0,1
0,0,1,1,0,0,19,3.6099999,6,.36000001,6,1,0,0,0,.60000002,0,1
0,0,1,1,0,0,17,2.8900001,5,.25,6,0,0,0,0,.60000002,0,1
0,0,1,0,1,0,41,16.809999,29,8.4099998,6,0,0,0,.252,.60000002,0,0
0,0,1,0,1,0,47,22.09,36,12.96,5,0,0,0,1.368,.60000002,0,0
0,0,1,0,1,0,19,3.6099999,4,.16,6,3,1,0,1.368,.60000002,0,0
1,.99861485,1,1,0,0,26,6.7600002,9,.81,6,5,0,0,.44999999,0,0,0
0,0,1,1,0,0,50,25,39,15.21,5,0,0,0,0,.60000002,1.2,0
0,0,1,1,0,0,24,5.7600002,7,.49000001,6,5,1,0,0,.60000002,1.2,0
1,1.3824408,1,1,0,0,54,29.16,45,20.25,3,0,0,0,.096000001,.60000002,0,0
0,0,1,1,0,0,17,2.8900001,1,.0099999998,6,4,0,0,.096000001,.60000002,0,0
0,0,1,1,0,0,54,29.16,43,18.49,5,0,0,0,0,.60000002,.1,0
1,-.42766783,1,1,0,0,28,7.8400002,11,1.21,6,5,0,0,0,.60000002,.1,0
1,.67248648,1,1,0,0,26,6.7600002,9,.81,6,5,0,0,0,.60000002,.1,0
0,0,1,1,0,0,18,3.24,2,.039999999,6,4,0,0,0,.60000002,.1,0
1,.80707663,1,1,0,0,49,24.01,37,13.69,6,0,0,0,0,.60000002,0,1
0,0,1,1,0,0,19,3.6099999,2,.039999999,6,5,0,0,0,.60000002,0,1
0,0,1,1,0,0,15,2.25,1,.0099999998,6,2,0,0,0,.60000002,0,1
1,1.4566976,1,1,0,0,50,25,35,12.25,6,3,0,0,.168,.60000002,.1,0
1,-.22699712,1,1,0,0,15,2.25,0,0,6,3,0,0,.168,.60000002,.1,0
0,0,1,1,0,0,21,4.4099998,6,.36000001,6,3,0,0,.168,.60000002,.1,0
0,0,1,1,0,0,63,39.689999,50,25,6,1,0,0,0,.60000002,0,0
1,.80707663,1,1,0,0,42,17.639999,30,9,6,0,0,0,0,.60000002,0,1
1,1.4566976,1,1,0,0,33,10.89,16,2.5599999,6,5,0,0,0,0,0,1
0,0,1,1,0,0,38,14.44,26,6.7600002,6,0,0,0,0,.60000002,0,1
1,.78460377,1,1,0,0,37,13.69,22,4.8400002,6,3,0,0,.0019,.60000002,0,0
0,0,1,1,0,0,48,23.040001,33,10.89,6,3,0,0,.090000004,.60000002,.34999999,0
1,-.69700074,1,1,0,0,21,4.4099998,4,.16,6,5,1,0,.090000004,.60000002,.34999999,0
1,1.3121716,1,1,0,0,42,17.639999,27,7.29,6,3,0,0,0,.60000002,0,1
0,0,1,1,0,0,50,25,38,14.44,6,0,0,0,0,0,0,1
1,.36078954,1,1,0,0,24,5.7600002,7,.49000001,6,5,0,0,0,0,0,1
1,.21928999,1,1,0,0,20,4,5,.25,6,3,0,0,0,0,0,1
1,.91243714,1,1,0,0,26,6.7600002,9,.81,6,5,0,0,0,0,0,1
0,0,1,0,1,0,32,10.24,15,2.25,6,5,1,0,0,0,0,0
0,0,1,0,1,0,15,2.25,2,.039999999,6,1,0,0,0,0,0,0
0,0,1,0,1,0,17,2.8900001,2,.039999999,6,3,1,0,0,0,0,0
1,.41963005,1,0,0,1,40,16,28,7.8400002,6,0,0,0,0,.60000002,0,1
1,.53514296,1,0,0,1,39,15.21,27,7.29,6,0,0,0,0,.60000002,0,0
0,0,1,1,0,0,32,10.24,17,2.8900001,6,3,0,0,0,0,0,1
0,0,1,1,0,0,46,21.16,34,11.56,6,0,0,0,0,.60000002,.1,0
1,1.2100695,1,0,1,0,48,23.040001,36,12.96,6,0,0,0,0,.60000002,0,1
1,.29933268,1,0,1,0,22,4.8400002,7,.49000001,6,3,1,0,0,.60000002,0,1
1,.29933268,1,0,1,0,19,3.6099999,6,.36000001,6,1,0,0,0,.60000002,0,1
0,0,1,0,1,0,17,2.8900001,2,.039999999,6,3,0,0,0,.60000002,0,1
0,0,1,0,1,0,15,2.25,2,.039999999,6,1,0,0,0,.60000002,0,1
1,.29933268,1,0,1,0,35,12.25,18,3.24,6,5,0,0,.0035000001,0,0,0
1,1.0077473,1,0,0,1,55,30.25,45,20.25,4,0,0,0,0,.60000002,.1,0
1,1.0051465,1,0,0,1,27,7.29,15,2.25,6,0,0,0,0,.60000002,.1,0
1,.88814449,1,0,0,1,52,27.040001,40,16,6,0,0,0,0,.60000002,0,0
1,.40161154,1,0,0,1,20,4,3,.090000004,6,5,0,0,0,.60000002,0,0
0,0,1,0,1,0,52,27.040001,43,18.49,3,0,0,0,0,0,0,0
0,0,1,0,0,1,57,32.490002,47,22.09,4,0,0,0,0,.60000002,0,0
1,1.1467185,1,0,1,0,27,7.29,10,1,6,5,1,0,0,.60000002,0,0
1,1.0947587,1,0,1,0,60,36,48,23.040001,6,0,0,0,0,.60000002,0,0
0,0,1,0,1,0,17,2.8900001,3,.090000004,6,2,0,0,0,.60000002,0,0
1,.68929362,1,0,1,0,57,32.490002,42,17.639999,6,3,0,0,0,.60000002,0,1
0,0,1,0,1,0,52,27.040001,41,16.809999,5,0,0,0,0,.60000002,0,0
1,.38099226,1,0,0,1,29,8.4099998,17,2.8900001,6,0,0,0,0,0,0,1
0,0,1,1,0,0,21,4.4099998,4,.16,6,5,0,0,0,.60000002,0,1
1,.80063617,1,1,0,0,42,17.639999,30,9,6,0,0,0,0,.60000002,0,0
0,0,1,0,1,0,41,16.809999,26,6.7600002,6,3,1,0,.60000002,.60000002,0,0
1,1.527022,1,1,0,0,32,10.24,13,1.6900001,6,7,1,0,0,0,0,1
1,.56591457,1,1,0,0,49,24.01,38,14.44,5,0,0,0,0,.60000002,0,1
0,0,1,1,0,0,16,2.5599999,0,0,6,4,0,0,0,.60000002,0,1
0,0,1,1,0,0,60,36,54,29.16,0,0,0,0,0,.1,.5,0
0,0,1,1,0,0,18,3.24,3,.090000004,6,3,1,0,0,.1,.5,0
0,0,1,1,0,0,40,16,34,11.56,0,0,0,0,0,.1,.83999997,0
0,0,1,1,0,0,18,3.24,2,.039999999,6,4,0,0,0,.1,.83999997,0
0,0,1,1,0,0,35,12.25,20,4,6,3,0,0,0,.1,.56,0
1,.7261076,1,1,0,0,35,12.25,18,3.24,6,5,1,0,.003,.1,0,0
0,0,1,1,0,0,25,6.25,10,1,6,3,1,0,.003,.1,0,0
0,0,1,1,0,0,60,36,53,28.09,1,0,0,0,0,.1,.14,0
0,0,1,1,0,0,65,42.25,57,32.490002,2,0,0,0,0,.2,.76999998,0
1,.68929362,1,1,0,0,50,25,40,16,4,0,0,0,0,.2,.74074072,0
0,0,1,1,0,0,20,4,5,.25,6,3,1,0,0,.2,.74074072,0
0,0,1,1,0,0,40,16,23,5.29,6,5,1,0,.015,.2,.14,0
0,0,1,1,0,0,45,20.25,33,10.89,6,0,0,0,.001,.2,.80000001,0
1,.24746086,1,1,0,0,20,4,5,.25,6,3,0,0,.001,.2,.80000001,0
0,0,1,0,1,0,27,7.29,13,1.6900001,6,2,0,1,0,.1,0,0
0,0,1,1,0,0,26,6.7600002,20,4,0,0,0,1,0,.1,0,0
1,-.56346935,1,1,0,0,22,4.8400002,7,.49000001,6,3,1,1,0,.1,0,0
1,-.56346935,1,1,0,0,21,4.4099998,9,.81,6,0,0,1,0,.1,0,0
1,-.56346935,1,1,0,0,19,3.6099999,4,.16,6,3,0,1,0,.1,0,0
1,.47393221,1,0,0,1,32,10.24,20,4,6,0,0,0,0,0,0,1
0,0,1,1,0,0,27,7.29,12,1.4400001,6,3,0,0,0,0,0,1
0,0,1,0,0,1,33,10.89,18,3.24,6,3,1,0,0,0,0,1
0,0,1,0,0,1,64,40.959999,58,33.639999,0,0,0,0,0,0,0,1
1,-.029171377,1,0,0,1,38,14.44,29,8.4099998,3,0,0,0,0,0,0,0
1,2.1989112,1,1,0,0,35,12.25,18,3.24,6,5,0,0,.2,0,0,0
1,2.0341148,1,1,0,0,30,9,13,1.6900001,6,5,0,0,0,0,0,1
1,1.5182424,1,1,0,0,41,16.809999,29,8.4099998,6,0,0,0,0,0,.1,0
0,0,1,1,0,0,17,2.8900001,0,0,6,5,0,0,0,0,.1,0
1,1.4469793,1,0,0,1,33,10.89,18,3.24,6,3,0,0,0,0,0,0
1,1.2986062,1,1,0,0,32,10.24,19,3.6099999,6,1,0,0,0,0,0,1
1,.96016854,1,1,0,0,25,6.25,8,.63999999,6,5,0,0,0,0,0,1
1,.85056174,1,1,0,0,29,8.4099998,17,2.8900001,6,0,0,0,.024,0,.20999999,0
1,.98196322,1,1,0,0,28,7.8400002,16,2.5599999,6,0,0,0,0,0,.2,0
1,1.0717692,1,1,0,0,37,13.69,22,4.8400002,6,3,0,0,.0076000001,0,.49382716,0
1,.84344429,1,1,0,0,31,9.6099997,16,2.5599999,6,3,0,0,0,0,0,1
1,.10150695,1,0,0,1,57,32.490002,43,18.49,6,2,0,1,0,.89999998,0,0
1,.91687179,1,0,0,1,27,7.29,10,1,6,5,0,1,0,.89999998,0,0
0,0,1,0,0,1,18,3.24,2,.039999999,6,4,0,1,0,.89999998,0,0
1,-.69700074,1,0,0,1,58,33.639999,49,24.01,3,0,0,1,0,.89999998,0,0
1,.53514296,1,0,0,1,30,9,15,2.25,6,3,1,1,0,.89999998,0,0
0,0,1,0,0,1,41,16.809999,24,5.7600002,6,5,0,1,0,0,0,0
0,0,1,0,0,1,21,4.4099998,4,.16,6,5,1,1,0,.89999998,0,1
1,.81277466,1,0,0,1,24,5.7600002,18,3.24,0,0,0,1,0,.89999998,0,0
1,-.72598827,1,0,0,1,19,3.6099999,13,1.6900001,0,0,0,1,0,.89999998,0,0
1,-.72598827,1,0,0,1,24,5.7600002,18,3.24,0,0,0,1,0,.89999998,0,0
1,.90350854,1,0,1,0,37,13.69,25,6.25,6,0,0,1,0,.89999998,0,1
0,0,1,0,1,0,34,11.56,22,4.8400002,6,0,0,1,0,.89999998,0,1
1,-.044675563,1,0,1,0,40,16,28,7.8400002,6,0,0,1,0,.30000001,0,1
0,0,1,0,0,1,65,42.25,59,34.810001,0,0,0,1,.23999999,.30000001,0,0
1,.48295718,1,0,0,1,36,12.96,21,4.4099998,6,3,0,1,.23999999,.30000001,0,0
0,0,1,0,0,1,56,31.360001,45,20.25,5,0,0,1,0,.30000001,0,1
0,0,1,0,0,1,25,6.25,8,.63999999,6,5,0,1,0,.30000001,0,1
0,0,1,0,0,1,22,4.8400002,7,.49000001,6,3,1,1,0,.30000001,0,1
0,0,1,0,1,0,51,26.01,42,17.639999,3,0,0,1,0,.30000001,0,1
1,.85056174,1,0,1,0,21,4.4099998,4,.16,6,5,1,1,0,.30000001,0,1
0,0,1,0,1,0,16,2.5599999,2,.039999999,6,2,0,1,0,.30000001,0,1
1,.46615005,1,1,0,0,30,9,18,3.24,6,0,0,1,0,0,0,1
1,.31199938,1,1,0,0,33,10.89,16,2.5599999,6,5,1,1,0,0,0,0
0,0,1,0,1,0,59,34.810001,51,26.01,2,0,0,1,0,.30000001,0,0
0,0,1,0,1,0,37,13.69,23,5.29,6,2,0,1,0,.30000001,0,0
1,.91243714,1,0,1,0,34,11.56,20,4,6,2,0,1,0,.30000001,0,0
0,0,1,1,0,0,27,7.29,15,2.25,6,0,0,1,0,.30000001,.34999999,0
0,0,1,1,0,0,55,30.25,43,18.49,6,0,0,1,0,.60000002,0,1
0,0,1,1,0,0,27,7.29,12,1.4400001,6,3,0,1,0,.60000002,0,1
0,0,1,1,0,0,25,6.25,8,.63999999,6,5,0,1,0,.60000002,0,1
0,0,1,1,0,0,23,5.29,4,.16,6,7,1,1,0,.60000002,0,1
1,.12967782,1,1,0,0,35,12.25,23,5.29,6,0,0,1,0,0,.2,0
0,0,1,1,0,0,26,6.7600002,6,.36000001,6,8,0,1,0,0,.2,0
0,0,1,1,0,0,27,7.29,10,1,6,5,0,1,0,0,0,1
0,0,1,1,0,0,20,4,1,.0099999998,6,7,0,1,0,0,0,1
1,-.30703983,1,1,0,0,46,21.16,34,11.56,6,0,0,0,0,0,0,0
1,-.017276589,1,1,0,0,18,3.24,3,.090000004,6,3,1,0,0,.2,.07,0
0,0,1,1,0,0,24,5.7600002,12,1.4400001,6,0,0,0,0,.2,0,1
0,0,1,1,0,0,38,14.44,26,6.7600002,6,0,0,0,0,.2,0,1
0,0,1,1,0,0,19,3.6099999,2,.039999999,6,5,0,0,0,.2,0,1
0,0,1,1,0,0,36,12.96,21,4.4099998,6,3,0,0,0,.5,0,0
0,0,1,1,0,0,28,7.8400002,16,2.5599999,6,0,0,0,0,.5,.14,0
0,0,1,1,0,0,53,28.09,47,22.09,0,0,0,0,0,.5,.83999997,0
0,0,1,1,0,0,49,24.01,43,18.49,0,0,0,0,0,.2,.41999999,0
1,-.56346935,1,1,0,0,20,4,8,.63999999,6,0,0,0,0,.2,.41999999,0
0,0,1,1,0,0,18,3.24,3,.090000004,6,3,1,0,0,.2,.41999999,0
0,0,1,1,0,0,64,40.959999,56,31.360001,2,0,0,0,0,.2,.20999999,0
0,0,1,1,0,0,21,4.4099998,2,.039999999,6,7,0,0,0,.2,.20999999,0
0,0,1,1,0,0,21,4.4099998,4,.16,6,5,0,0,0,.2,0,1
0,0,1,1,0,0,17,2.8900001,1,.0099999998,6,4,0,0,0,.2,0,1
0,0,1,1,0,0,26,6.7600002,16,2.5599999,4,0,0,0,0,.2,0,0
1,.23789141,1,1,0,0,59,34.810001,53,28.09,0,0,0,0,0,.34999999,0,1
1,.80262232,1,1,0,0,29,8.4099998,20,4,3,0,0,0,0,.34999999,0,1
1,.71398622,1,1,0,0,54,29.16,43,18.49,5,0,0,0,0,.34999999,0,0
0,0,1,1,0,0,19,3.6099999,2,.039999999,6,5,0,0,0,.34999999,0,0
1,.80707663,1,1,0,0,48,23.040001,39,15.21,3,0,0,0,0,.34999999,0,1
1,1.5647624,1,1,0,0,20,4,8,.63999999,6,0,0,0,0,.34999999,0,1
0,0,1,0,0,1,18,3.24,3,.090000004,6,3,0,1,0,0,0,1
1,.46615005,1,0,0,1,29,8.4099998,17,2.8900001,6,0,0,1,0,0,0,1
0,0,1,1,0,0,53,28.09,41,16.809999,6,0,0,1,0,.40000001,.07,0
1,1.864867,1,1,0,0,30,9,10,1,6,8,0,1,0,0,.28,0
1,1.2051067,1,1,0,0,26,6.7600002,11,1.21,6,3,1,1,0,0,0,0
1,.65292597,1,1,0,0,29,8.4099998,14,1.96,6,3,1,0,0,0,0,1
1,.024317307,1,1,0,0,34,11.56,27,7.29,1,0,0,0,0,.2,.07,0
0,0,1,1,0,0,46,21.16,37,13.69,3,0,0,0,0,.2,0,1
0,0,1,1,0,0,19,3.6099999,1,.0099999998,6,6,0,0,0,.2,0,1
0,0,1,0,1,0,60,36,51,26.01,3,0,0,0,0,.15000001,0,0
0,0,1,0,1,0,28,7.8400002,15,2.25,6,1,0,0,0,.15000001,0,0
0,0,1,0,1,0,18,3.24,2,.039999999,6,4,0,0,0,.15000001,0,0
0,0,1,1,0,0,36,12.96,24,5.7600002,6,0,0,0,0,0,0,1
0,0,1,1,0,0,19,3.6099999,1,.0099999998,6,6,0,0,0,0,0,0
0,0,1,1,0,0,61,37.209999,53,28.09,2,0,0,0,.66000003,.15000001,3.1500001,0
0,0,1,1,0,0,22,4.8400002,3,.090000004,6,7,0,0,.66000003,.15000001,3.1500001,0
0,0,1,1,0,0,47,22.09,37,13.69,4,0,0,0,0,.15000001,1.61,0
0,0,1,1,0,0,47,22.09,35,12.25,6,0,0,0,0,.15000001,0,1
0,0,1,1,0,0,20,4,3,.090000004,6,5,1,0,0,.15000001,0,1
0,0,1,1,0,0,18,3.24,2,.039999999,6,4,0,0,0,.15000001,0,1
0,0,1,1,0,0,15,2.25,1,.0099999998,6,2,0,0,0,.15000001,0,1
1,1.3594513,1,1,0,0,26,6.7600002,9,.81,6,5,0,0,0,.2,.69999999,0
0,0,1,1,0,0,35,12.25,26,6.7600002,3,0,0,0,0,.2,0,1
0,0,1,1,0,0,24,5.7600002,9,.81,6,3,1,0,0,.2,.14,0
0,0,1,1,0,0,18,3.24,1,.0099999998,6,5,1,0,0,.2,.14,0
0,0,1,1,0,0,55,30.25,45,20.25,4,0,0,0,0,.2,.14,0
0,0,1,1,0,0,20,4,4,.16,6,4,0,0,0,.2,.14,0
